"sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
2157176,9,14,0,0,0,0,0,0,0,0,2,"No",0,0.99,0.99,0,"No","No","Yes","Yes","No","No"
2157315,3,8,0,0,2,3,1,2,6,9,0,"No",0,1.0,0.99,0,"No","No","No","Yes","No","No"
2157539,0,8,0,0,0,0,270,594,1134,1512,0,"No",0,0.55,0.6,0,"No","No","Yes","Yes","No","No"
2157691,104,9,0,0,0,0,3,5,7,7,0,"No",0,0.85,0.82,0,"Yes","No","Yes","Yes","No","No"
2157714,1640,4,370,750,1250,2000,232,869,1549,2311,250,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2157929,52,8,20,0,40,100,0,0,0,0,0,"No",0,0.95,0.79,0,"No","No","No","Yes","No","No"
2158019,6,8,0,2,3,5,1,4,5,12,0,"No",0,0.97,0.99,0,"No","No","No","Yes","No","No"
2158425,5,8,0,11,17,23,3,10,13,29,0,"No",0,0.5,0.52,0,"No","No","No","Yes","No","No"
2158813,4,8,0,672,924,1260,0,0,0,0,0,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
2158990,145,2,0,25,189,342,23,110,212,318,30,"No",0,0.86,0.87,0,"No","No","No","Yes","No","No"
2159093,353,2,114,300,600,900,90,298,688,1067,88,"No",0,0.82,0.64,0,"No","No","No","Yes","No","No"
2159169,10,8,0,5,15,20,3,5,21,41,2,"No",0,0.87,0.9,0,"No","No","No","Yes","No","No"
2159223,0,8,0,0,37,74,0,0,0,0,0,"No",0,0.95,0.79,0,"No","No","No","Yes","No","No"
2159309,0,12,0,4,6,6,0,0,0,0,0,"No",0,0.57,0.7,0,"No","No","No","Yes","No","No"
2159501,2,9,0,14,28,28,8,18,33,42,9,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2159509,6,8,0,0,1,3,2,3,11,19,0,"No",0,0.87,0.91,0,"No","No","No","Yes","No","No"
2159786,37,,0,0,0,0,0,0,24,32,6,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2159805,216,4,0,0,0,0,13,42,46,46,44,"No",0,0.22,0.14,0,"Yes","No","No","Yes","No","No"
2159865,15,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2159890,10,12,0,18,36,54,3,9,20,30,13,"No",0,0.73,0.76,0,"No","No","No","Yes","No","No"
2159958,7,8,0,0,0,1,0,1,4,9,2,"No",0,0.88,0.92,0,"No","No","No","Yes","No","No"
2160237,6,8,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.81,0,"No","No","No","Yes","No","No"
2160263,2,,0,0,0,0,0,1,1,1,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2160467,4,9,0,0,0,0,0,0,0,0,1,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
2160965,21,3,0,0,8,16,1,9,19,31,0,"No",0,0.93,0.9,0,"No","No","No","Yes","No","No"
2161366,10,2,0,0,0,0,0,0,0,0,0,"No",0,0.18,0.31,0,"Yes","No","Yes","Yes","No","No"
2161416,191,52,0,0,0,0,2,2,5,9,1,"No",0,0.66,0.73,0,"Yes","No","No","No","No","No"
2161438,5,8,0,0,0,0,0,0,1,1,1,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2161460,3,8,0,0,0,0,0,0,0,1,0,"No",0,1.0,0.9,0,"No","No","No","Yes","No","No"
2161537,3,14,0,0,0,0,0,0,1,1,0,"No",0,0.0,0.1,0,"No","No","No","Yes","No","No"
2161701,14,12,14,20,20,20,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2161945,193,4,0,0,0,0,0,0,0,1,15,"No",0,0.22,0.14,0,"No","No","No","Yes","No","No"
2161953,66,12,7,106,182,277,18,62,121,189,19,"No",13,0.73,0.76,0,"No","No","No","Yes","No","No"
2162295,20,12,0,51,71,89,8,36,71,113,13,"No",0,0.66,0.67,0,"No","No","No","Yes","No","No"
2162415,9,12,0,14,16,16,2,9,16,32,0,"No",0,0.8,0.77,0,"No","No","No","Yes","No","No"
2162429,170,12,4,0,0,0,16,41,76,121,20,"No",0,0.92,0.89,0,"No","No","Yes","Yes","No","No"
2162868,11,4,0,12,24,36,6,20,35,49,1,"No",0,0.73,0.74,0,"No","No","No","Yes","No","No"
2163034,30,8,3,37,73,118,11,44,69,109,21,"No",0,0.85,0.84,0,"No","No","No","Yes","No","No"
2163404,382,4,341,168,520,720,144,408,796,1120,115,"No",0,0.73,0.78,0,"No","No","Yes","Yes","No","No"
2163426,16,8,0,0,0,0,0,0,0,1,0,"No",0,1.0,0.93,0,"No","No","No","Yes","No","No"
2163450,17,4,0,0,0,0,0,1,7,7,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2163695,43,8,0,0,0,0,0,6,13,20,3,"No",0,0.83,0.86,0,"No","No","No","Yes","No","No"
2164012,3,12,0,0,0,0,1,2,2,2,1,"No",0,0.73,0.76,0,"No","No","No","Yes","No","No"
2164310,10,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.76,0,"No","No","No","Yes","No","No"
2164383,2,52,0,0,0,0,0,0,0,1,0,"No",0,0.29,0.26,0,"Yes","No","Yes","Yes","No","No"
2165066,87,,0,0,0,0,9,28,53,94,2,"No",0,-99.0,-99.0,0,"No","No","Yes","No","No","No"
2165399,28,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2165514,19,8,0,0,0,0,1,3,10,18,9,"No",0,0.77,0.74,0,"No","No","No","Yes","No","No"
2165704,8,8,0,0,0,0,0,3,3,3,1,"No",0,0.97,0.97,0,"Yes","No","No","Yes","No","No"
2166739,22,8,0,0,0,0,0,0,0,0,2,"No",0,1.0,0.66,0,"No","No","No","Yes","No","No"
2167280,1,,0,0,0,0,0,0,0,0,1,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2167367,99,,0,0,0,0,0,0,0,0,2,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2167388,0,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2167474,97,12,1,11,32,59,3,25,50,83,35,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2167666,12360,8,0,0,0,0,95,96,213,251,8,"No",0,0.98,0.97,0,"No","No","No","Yes","No","No"
2167930,0,8,0,1,1,1,0,0,0,0,1,"No",0,0.87,0.88,0,"No","No","No","Yes","No","No"
2168022,13,8,0,7,16,25,1,4,12,23,10,"No",0,0.91,0.89,0,"No","No","No","Yes","No","No"
2168178,76,8,0,45,75,105,8,34,56,88,22,"No",0,0.92,0.92,0,"No","No","No","Yes","No","No"
2168255,0,8,0,0,0,0,0,0,0,0,0,"No",0,0.97,0.95,0,"No","No","No","Yes","No","No"
2168363,105,2,0,52,156,156,0,0,0,0,0,"No",0,0.9,0.89,0,"No","No","Yes","Yes","No","No"
2169094,1093,4,0,0,0,0,12,37,80,119,4,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2169130,19,4,0,0,0,0,0,1,2,3,0,"No",0,0.73,0.78,0,"No","No","Yes","Yes","No","No"
2169236,-22,8,0,3199,4214,4768,677,1682,2185,3190,527,"No",0,0.93,0.86,179,"No","No","No","Yes","No","No"
2169559,3,,0,0,0,0,1,3,5,6,12,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2169775,8,8,0,0,0,0,0,0,0,2,0,"No",0,0.82,0.81,0,"No","No","No","Yes","No","No"
2170046,14,9,0,0,0,0,1,1,2,2,2,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
2170572,8,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.76,0,"No","No","No","Yes","No","No"
2170694,4,8,0,0,0,0,0,0,0,0,0,"No",0,0.1,0.12,0,"Yes","No","No","Yes","No","No"
2170816,4,12,0,0,0,0,0,0,0,0,1,"No",0,0.77,0.73,0,"No","No","No","Yes","No","No"
2171057,9,12,0,0,0,0,0,0,0,0,1,"No",0,0.48,0.48,0,"Yes","No","No","Yes","No","No"
2171104,2115,2,0,0,0,0,8,19,36,89,0,"No",0,0.94,0.95,0,"No","No","No","Yes","No","No"
2171455,74,8,1,16,24,48,8,24,61,97,36,"No",0,0.23,0.5,0,"No","No","No","Yes","No","No"
2171839,1,9,0,1,1,1,0,0,1,1,1,"No",1,0.7,0.66,0,"No","No","No","Yes","No","No"
2172298,25,2,0,0,6,18,2,14,24,31,0,"No",0,0.99,0.99,0,"Yes","No","No","Yes","No","No"
2172336,20,8,0,0,0,0,0,0,0,0,1,"No",0,0.25,0.29,0,"No","No","Yes","Yes","No","No"
2172489,5,8,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.83,0,"No","No","No","Yes","No","No"
2172734,2,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2173133,17,8,0,0,0,0,0,0,0,0,1,"No",0,0.95,0.97,0,"Yes","No","No","Yes","No","No"
2173135,1,8,0,4,6,7,2,5,6,10,1,"No",0,1.0,0.99,0,"No","No","No","Yes","No","No"
2173546,227,8,0,0,0,0,0,0,7,8,0,"No",0,0.98,0.97,0,"No","No","No","No","No","No"
2173615,10,12,0,0,0,0,0,0,0,0,0,"No",0,0.65,0.77,0,"No","No","No","Yes","No","No"
2173884,6,8,0,0,0,0,0,0,0,0,0,"No",0,0.97,0.97,0,"No","No","No","Yes","No","No"
2173972,73,8,1,143,203,303,33,115,236,342,33,"No",0,0.77,0.81,0,"No","No","No","Yes","No","No"
2174042,13,2,0,0,0,20,2,7,11,13,0,"No",0,1.0,0.92,0,"Yes","No","No","Yes","No","No"
2174812,3,4,0,1,3,4,0,1,2,2,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2174895,8058,8,0,0,0,0,0,1,6,10,3,"No",0,-99.0,-99.0,0,"No","No","Yes","Yes","No","No"
2174930,105,,0,0,0,0,0,0,5,5,3,"No",0,-99.0,-99.0,0,"Yes","No","Yes","Yes","No","No"
2174946,58,8,0,0,0,0,4,9,18,28,2,"No",0,1.0,1.0,0,"Yes","No","No","Yes","No","No"
2174968,25,8,0,0,0,84,2,6,15,27,1,"No",0,1.0,0.99,0,"No","No","No","Yes","No","No"
2175275,5,8,0,0,0,0,2,5,17,30,17,"No",0,0.97,0.97,0,"No","No","No","Yes","No","No"
2175653,10,8,0,0,0,0,2,3,5,5,0,"No",0,0.99,0.96,0,"No","No","No","Yes","No","No"
2175862,57,2,0,0,0,0,0,0,0,0,0,"No",0,0.87,0.94,0,"No","No","No","Yes","No","No"
2175917,8,12,0,0,0,2,0,0,0,0,1,"No",0,0.0,0.0,0,"No","No","No","Yes","No","No"
2175938,4,9,0,0,0,0,0,0,0,0,1,"No",0,0.93,0.9,0,"No","No","No","Yes","No","No"
2176309,42,8,13,12,56,78,9,35,72,105,16,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2176503,4,2,0,1,1,1,0,0,0,0,0,"No",0,0.89,0.84,0,"Yes","No","No","Yes","No","No"
2176720,9,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"Yes","No","No","Yes","No","No"
2176928,13468,8,0,0,0,0,185,678,1418,2170,195,"No",0,0.98,0.96,0,"No","No","No","Yes","No","No"
2176930,66,4,0,0,0,0,1,1,1,5,0,"No",0,0.79,0.67,0,"No","No","No","Yes","No","No"
2176977,564,4,361,320,640,960,123,316,650,1153,119,"No",0,0.06,0.16,0,"No","No","No","Yes","No","No"
2176988,0,8,0,2,2,3,1,2,2,3,1,"No",0,0.64,0.65,0,"No","No","No","Yes","No","No"
2177232,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.37,0.36,0,"No","No","No","Yes","No","No"
2177540,1,10,0,0,0,0,2,2,2,2,0,"No",0,0.89,0.9,0,"No","No","Yes","Yes","No","No"
2177693,615,8,0,0,0,0,1,2,5,10,0,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2177846,239,2,0,0,0,0,2,10,27,42,0,"No",0,1.0,0.97,0,"No","No","No","Yes","No","No"
2177898,13,2,0,0,0,0,0,0,0,0,1,"No",0,0.57,0.61,0,"Yes","No","Yes","Yes","No","No"
2177999,4,8,0,0,0,0,0,0,0,0,1,"No",0,0.15,0.09,0,"No","No","No","Yes","No","No"
2178077,8,2,0,0,0,0,0,0,0,0,0,"No",0,1.0,0.98,0,"Yes","No","No","Yes","No","No"
2178154,67,8,82,0,80,160,17,64,121,178,33,"No",0,0.82,0.81,0,"No","No","No","Yes","No","No"
2178230,10,2,0,0,0,6,1,3,5,6,0,"No",0,0.83,0.86,0,"No","No","No","Yes","No","No"
2178253,8,8,0,0,0,0,3,4,6,7,0,"No",0,0.83,0.86,0,"No","No","No","Yes","No","No"
2178661,0,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2178800,589,8,0,0,0,0,0,0,0,10,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2178869,2344,8,0,0,0,0,0,0,0,1,0,"No",0,0.94,0.95,0,"No","No","No","Yes","No","No"
2179843,0,2,0,0,0,0,0,0,0,0,0,"No",0,0.46,0.57,0,"Yes","No","No","Yes","No","No"
2179881,4,10,1,1,2,4,0,1,5,5,0,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2180077,7,8,0,0,0,0,0,0,0,0,0,"No",0,0.95,0.97,0,"No","No","No","Yes","No","No"
2180474,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.7,0,"No","No","No","Yes","No","No"
2180533,1,8,0,0,0,0,0,0,0,0,1,"No",0,0.35,0.37,0,"No","No","No","Yes","No","No"
2180807,0,,0,80,120,120,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2181007,71,8,0,0,0,0,1,1,1,3,0,"No",0,0.99,0.97,0,"No","No","No","Yes","No","No"
2181349,1,8,0,0,0,0,0,0,0,0,1,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2181822,24,8,0,0,0,0,3,6,11,24,2,"No",0,0.95,0.89,0,"No","No","No","Yes","No","No"
2181867,5,8,0,0,0,0,0,1,1,1,0,"No",0,0.96,0.91,0,"No","No","No","Yes","No","No"
2182007,6,2,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2182090,7,3,0,0,0,0,0,0,1,1,0,"No",0,1.0,0.98,0,"Yes","No","No","Yes","No","No"
2182628,5367,3,1944,8990,18423,27382,2092,6653,14417,24248,1247,"No",0,0.61,0.71,0,"No","No","No","Yes","No","No"
2182647,1289,2,719,2171,4196,6197,485,2023,3808,5687,591,"No",0,0.93,0.95,0,"No","No","No","Yes","No","No"
2182837,12,8,4,0,0,8,4,7,19,26,1,"No",0,0.94,0.82,0,"No","No","No","Yes","No","No"
2182969,16,8,0,412,720,1004,61,230,453,724,50,"No",23,0.77,0.74,7,"No","No","Yes","Yes","No","No"
2183003,33,8,0,22,38,50,7,26,46,79,13,"No",0,0.87,0.79,0,"No","No","No","Yes","No","No"
2183362,1126,8,0,0,0,0,22,64,118,181,27,"No",0,0.9,0.84,0,"No","No","No","Yes","No","No"
2183531,23,10,0,0,0,0,0,0,5,5,0,"No",0,0.77,0.85,0,"Yes","No","No","Yes","No","No"
2183697,93,8,0,0,0,0,0,0,0,2,1,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2183773,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.76,0,"No","No","No","Yes","No","No"
2183775,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.76,0,"No","No","No","Yes","No","No"
2183821,3,8,0,0,0,0,0,0,1,1,0,"No",0,0.5,0.52,0,"No","No","No","Yes","No","No"
2183845,12,2,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.94,0,"Yes","No","Yes","Yes","No","No"
2183849,25,8,0,0,0,0,0,3,3,9,1,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2183927,0,2,0,8,8,8,6,7,7,7,0,"No",0,0.57,0.61,0,"Yes","No","No","Yes","No","No"
2184003,17,,0,0,0,0,2,5,12,16,3,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
2184349,21,8,0,0,0,14,2,9,27,40,2,"No",0,0.33,0.32,0,"No","No","No","Yes","No","No"
2184380,86,2,0,0,0,0,0,0,0,0,0,"No",0,1.0,0.99,0,"Yes","No","No","Yes","No","No"
2184702,9,8,0,0,0,0,1,2,4,4,0,"No",0,0.97,0.97,0,"No","No","No","Yes","No","No"
2185411,80,4,0,0,0,0,2,5,5,5,6,"No",0,0.22,0.14,0,"Yes","No","No","Yes","No","No"
2185425,9,2,0,10,10,20,2,5,16,20,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2185510,95,2,0,0,0,0,0,0,0,2,2,"No",0,0.03,0.09,0,"No","No","No","Yes","No","No"
2185650,118,8,32,40,130,210,25,92,173,258,40,"No",0,0.97,0.8,0,"No","No","No","Yes","No","No"
2185664,43,8,0,0,0,0,0,0,0,1,1,"No",0,1.0,0.98,0,"No","No","No","Yes","No","No"
2185733,36,8,0,34,34,34,0,0,2,3,0,"No",0,0.5,0.52,0,"Yes","No","No","Yes","No","No"
2185927,6,12,0,0,0,0,0,2,2,6,0,"No",0,0.77,0.73,0,"Yes","No","No","Yes","No","No"
2186294,89,8,6,70,161,273,34,107,222,334,32,"No",10,0.64,0.47,0,"No","No","No","Yes","No","No"
2186811,4,8,0,4,9,17,1,3,5,9,0,"No",0,0.94,0.96,0,"No","No","Yes","Yes","No","No"
2186939,38,12,0,0,0,0,0,0,0,0,0,"No",0,0.57,0.7,0,"No","No","Yes","Yes","No","No"
2186975,6,9,0,0,0,1,0,1,3,8,1,"No",0,0.54,0.47,0,"No","No","No","Yes","No","No"
2187464,1037,8,0,0,0,0,6,17,30,43,2,"No",0,0.99,0.97,0,"No","No","No","Yes","No","No"
2187709,11,9,0,0,0,0,0,0,1,1,0,"No",0,0.94,0.79,0,"Yes","No","No","Yes","No","No"
2187737,6,2,0,150,150,150,2,2,2,2,0,"No",0,0.76,0.82,0,"Yes","No","No","Yes","No","No"
2188052,12,4,3,19,30,41,13,24,27,39,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2188215,212,8,0,0,0,0,2,8,14,23,3,"No",0,0.72,0.58,0,"Yes","No","No","Yes","No","No"
2188440,13,12,0,0,0,0,0,0,0,0,0,"No",0,0.92,0.93,0,"Yes","No","No","Yes","No","No"
2188936,3,9,0,0,0,0,0,0,0,0,1,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2189135,5,8,0,0,0,0,0,0,0,0,0,"No",0,0.5,0.52,0,"No","No","No","Yes","No","No"
2189241,23,2,0,0,0,0,0,0,0,1,0,"No",0,0.73,0.77,0,"Yes","No","No","Yes","No","No"
2189393,44,8,1,7,44,50,1,9,51,75,25,"No",0,0.84,0.87,0,"No","No","No","Yes","No","No"
2189408,50,8,0,0,0,0,1,2,3,3,1,"No",0,0.97,0.97,0,"No","No","No","Yes","No","No"
2189431,1,9,0,1,2,3,0,1,2,2,1,"No",1,0.54,0.47,0,"No","No","No","Yes","No","No"
2189488,3,8,0,0,0,0,0,0,0,0,1,"No",0,0.99,0.94,0,"No","No","No","Yes","No","No"
2189546,207,8,47,239,474,662,39,217,467,738,84,"No",0,0.95,0.91,0,"No","No","No","Yes","No","No"
2189622,15,2,0,0,0,0,0,0,0,2,0,"No",0,0.21,0.36,0,"Yes","No","No","Yes","No","No"
2189631,30,3,0,0,0,0,1,10,12,12,0,"No",0,1.0,0.98,0,"Yes","No","No","Yes","No","No"
2189700,9,8,0,0,0,0,0,1,6,9,0,"No",0,0.96,0.94,0,"No","No","No","Yes","No","No"
2189776,-3,12,0,128,176,224,71,187,323,523,0,"No",0,0.0,0.01,3,"No","No","No","Yes","No","No"
2189852,12,2,0,0,0,0,0,0,0,2,1,"No",0,0.87,0.92,0,"No","No","No","Yes","No","No"
2189953,1,4,0,0,0,0,1,1,1,1,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2190128,7264,8,0,23623,41623,57623,9411,20256,32711,44665,3629,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
2190247,6,8,0,0,0,0,0,0,0,0,1,"No",0,0.0,0.0,0,"No","No","Yes","Yes","No","No"
2190365,77,8,0,26,74,122,14,47,137,172,14,"No",0,0.87,0.91,0,"No","No","No","Yes","No","No"
2190379,54,9,0,84,84,168,12,40,85,132,22,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2190567,5,8,0,2,4,6,0,1,5,9,0,"No",0,0.87,0.78,0,"No","No","No","Yes","No","No"
2191014,7,2,0,10,10,10,0,4,6,6,1,"No",0,0.5,0.8,0,"No","No","No","Yes","No","No"
2191448,644,9,228,1800,2600,3400,347,1333,2684,4207,467,"No",0,1.0,0.95,0,"No","No","No","Yes","No","No"
2191510,2,9,0,1,3,5,0,1,3,4,2,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
2191523,32,8,0,0,0,0,0,0,0,0,1,"No",0,0.97,0.96,0,"No","No","No","Yes","No","No"
2191573,6,8,0,2,19,28,1,7,27,32,2,"No",0,0.87,0.91,0,"No","No","No","Yes","No","No"
2191644,0,2,0,10,10,10,0,0,0,0,0,"No",0,0.32,0.66,0,"Yes","No","No","Yes","No","No"
2192041,66,0,4,14,42,70,8,31,60,104,27,"No",0,0.0,0.0,0,"No","No","No","No","No","No"
2192093,1435,4,0,0,0,0,0,8,9,30,0,"No",0,0.0,0.0,0,"No","No","No","Yes","No","No"
2192321,34,9,0,0,0,0,0,0,0,1,0,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2192365,0,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
2192387,15,9,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2192393,1,9,0,0,0,0,0,0,0,0,0,"No",0,0.93,0.74,0,"No","No","No","Yes","No","No"
2192406,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.76,0,"No","No","No","Yes","No","No"
2192481,4,4,2,0,2,4,0,2,5,6,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2192575,119,2,0,0,0,0,0,0,0,0,0,"No",0,0.83,0.66,0,"No","No","No","Yes","No","No"
2192847,693,8,0,0,0,0,0,2,3,3,0,"No",0,1.0,0.99,0,"No","No","No","Yes","No","No"
2192977,3,9,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.66,0,"No","No","Yes","Yes","No","No"
2192978,24,8,0,0,0,0,1,2,3,11,2,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2193335,5,8,0,0,0,0,0,0,0,0,1,"No",0,0.99,0.94,0,"No","No","No","Yes","No","No"
2193403,135,8,0,0,0,0,0,0,0,0,0,"No",0,0.72,0.63,0,"Yes","No","Yes","Yes","No","No"
2193479,38,8,0,0,0,0,2,5,10,20,3,"No",0,0.0,0.0,0,"No","No","Yes","Yes","No","No"
2193715,23,9,0,0,0,0,1,4,10,14,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2193775,23,2,0,0,0,0,0,1,1,6,0,"No",0,0.87,0.94,0,"No","No","No","Yes","No","No"
2194548,1,12,0,0,0,0,0,1,1,1,0,"No",0,0.73,0.76,0,"Yes","No","No","Yes","No","No"
2194877,33,2,20,56,112,184,22,78,167,230,24,"No",0,0.82,0.68,0,"No","No","No","Yes","No","No"
2195150,28,12,0,310,310,310,11,253,259,263,6,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2195245,15,8,0,0,0,0,0,0,0,0,0,"No",0,0.7,0.74,0,"No","No","No","Yes","No","No"
2195397,2,12,2,1,4,4,0,0,0,0,0,"No",0,0.73,0.76,0,"Yes","No","No","Yes","No","No"
2195405,9,12,0,0,0,0,0,2,2,2,0,"No",0,0.73,0.76,0,"No","No","No","Yes","No","No"
2195410,12,2,0,0,0,0,0,0,0,0,0,"No",0,0.98,0.98,0,"Yes","No","No","Yes","No","No"
2195433,4,2,0,0,0,0,0,0,0,0,0,"No",0,0.46,0.57,0,"Yes","No","Yes","Yes","No","No"
2195474,0,5,0,5,8,8,0,0,0,0,0,"No",5,0.65,0.69,0,"Yes","No","No","Yes","No","No"
2195552,24,8,0,0,0,0,1,4,9,21,4,"No",0,0.87,0.91,0,"No","No","No","Yes","No","No"
2195629,5,9,0,0,1,2,1,2,4,6,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2195950,458,8,210,1810,2755,3700,261,1215,2254,2956,403,"No",0,1.0,1.0,0,"No","No","Yes","Yes","No","No"
2196684,6,2,0,4,13,23,2,4,12,19,0,"No",0,0.82,0.83,0,"No","No","No","Yes","No","No"
2197058,12,9,0,0,0,0,0,1,1,3,0,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
2197223,0,4,0,11,11,11,0,0,0,0,1,"No",0,0.22,0.14,0,"Yes","No","No","Yes","No","No"
2197589,8,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
2197705,85,8,0,0,22,22,3,9,20,45,23,"No",0,0.93,0.94,0,"No","No","No","Yes","No","No"
2198235,5,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.76,0,"No","No","No","Yes","No","No"
2198557,27,8,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.81,0,"No","No","No","Yes","No","No"
2198964,34,8,0,0,0,0,0,0,0,0,0,"No",0,0.72,0.8,0,"No","No","Yes","Yes","No","No"
2198975,5,12,0,7,10,15,1,8,11,16,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2198976,134,9,0,0,0,0,0,0,0,3,1,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2199051,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.37,0.36,0,"No","No","No","Yes","No","No"
2199196,100,2,0,0,0,0,0,0,0,0,0,"No",0,1.0,1.0,0,"Yes","No","No","Yes","No","No"
2199242,0,2,0,9,14,16,0,0,0,0,0,"No",0,1.0,0.99,0,"Yes","No","No","Yes","No","No"
2199362,127,8,43,120,240,360,49,136,282,426,50,"No",0,0.98,0.97,0,"No","No","No","Yes","No","No"
2199376,8,9,0,0,0,0,0,0,0,0,0,"No",0,0.85,0.82,0,"Yes","No","No","Yes","No","No"
2199606,446,8,0,0,0,0,1,8,14,20,4,"No",0,0.98,0.95,0,"No","No","No","No","No","No"
2200015,0,8,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","Yes","Yes","No","No"
2200256,2,8,1,9,9,14,0,3,13,17,1,"No",0,0.98,0.97,0,"No","No","No","Yes","No","No"
2200258,1,6,0,0,0,0,0,0,0,1,0,"No",0,0.79,0.67,0,"No","No","No","Yes","No","No"
2200945,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.76,0,"Yes","No","No","Yes","No","No"
2200998,13,2,0,0,0,0,0,0,0,0,0,"No",0,0.33,0.24,0,"Yes","No","No","Yes","No","No"
2201238,26,9,0,0,0,0,0,0,0,1,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
2201252,12,9,0,0,0,0,0,0,1,1,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
