ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9946887,HY135095,01/30/2015 11:50:28 PM,048XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0224,002,3,38,06,1177941,1872744,2015,02/06/2015 12:40:13 PM,41.806128039,-87.622897929,"(41.806128039, -87.622897929)"
9946694,HY134835,01/30/2015 11:46:22 PM,053XX S HYDE PARK BLVD,0560,ASSAULT,SIMPLE,APARTMENT,true,false,0234,002,5,41,08A,1188595,1870350,2015,02/06/2015 12:40:13 PM,41.799310434,-87.583900029,"(41.799310434, -87.583900029)"
9951152,HY139583,01/30/2015 11:45:51 PM,027XX N ALBANY AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1411,014,35,22,06,1155284,1917855,2015,02/06/2015 12:40:13 PM,41.930401286,-87.704784506,"(41.930401286, -87.704784506)"
9946745,HY134798,01/30/2015 11:45:34 PM,055XX S HYDE PARK BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0235,002,5,41,14,1188638,1868725,2015,02/06/2015 12:40:13 PM,41.794850291,-87.583794301,"(41.794850291, -87.583794301)"
9947749,HY135533,01/30/2015 11:45:12 PM,057XX S KEDZIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,0824,008,14,63,14,1156072,1866296,2015,02/06/2015 12:40:13 PM,41.788901881,-87.703279164,"(41.788901881, -87.703279164)"
9946662,HY134807,01/30/2015 11:35:22 PM,043XX S SACRAMENTO AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,ALLEY,true,false,0922,009,14,58,18,1157132,1875482,2015,02/06/2015 12:40:13 PM,41.814088125,-87.699143966,"(41.814088125, -87.699143966)"
9946712,HY134800,01/30/2015 11:31:51 PM,008XX W LAWRENCE AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,APARTMENT,true,false,2024,020,48,3,08A,1169934,1932128,2015,02/06/2015 12:40:13 PM,41.969259604,-87.650531545,"(41.969259604, -87.650531545)"
9946656,HY134813,01/30/2015 11:30:36 PM,025XX N MONITOR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2515,025,30,19,07,1137003,1916216,2015,02/06/2015 12:40:13 PM,41.92625179,-87.772003191,"(41.92625179, -87.772003191)"
9946676,HY134797,01/30/2015 11:30:34 PM,062XX S NAGLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0812,008,23,64,08B,1134522,1862505,2015,02/06/2015 12:40:13 PM,41.77890487,-87.782386161,"(41.77890487, -87.782386161)"
9946816,HY134999,01/30/2015 11:30:34 PM,060XX S DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0714,007,15,67,07,1164106,1864431,2015,02/06/2015 12:40:13 PM,41.783618743,-87.673873575,"(41.783618743, -87.673873575)"
9946642,HY134812,01/30/2015 11:30:50 PM,040XX W LEXINGTON ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1132,011,24,26,18,1149396,1896507,2015,02/06/2015 12:40:13 PM,41.871936614,-87.726976161,"(41.871936614, -87.726976161)"
9946652,HY134818,01/30/2015 11:30:38 PM,027XX N LAWNDALE AVE,0810,THEFT,OVER $500,APARTMENT,false,false,2524,025,35,22,06,1151211,1917860,2015,02/06/2015 12:40:13 PM,41.930495966,-87.719751783,"(41.930495966, -87.719751783)"
9946786,HY134992,01/30/2015 11:30:24 PM,025XX W SUNNYSIDE AVE,0810,THEFT,OVER $500,STREET,false,false,1911,019,47,4,06,1158358,1929838,2015,02/06/2015 12:40:13 PM,41.963220991,-87.693159359,"(41.963220991, -87.693159359)"
9946634,HY134772,01/30/2015 11:25:25 PM,011XX N LARAMIE AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1531,015,37,25,18,1141529,1907065,2015,02/06/2015 12:40:13 PM,41.901057931,-87.755598552,"(41.901057931, -87.755598552)"
9946679,HY134781,01/30/2015 11:25:43 PM,048XX S WINCHESTER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,true,false,0931,009,20,61,05,1164208,1872650,2015,02/06/2015 12:40:13 PM,41.806170553,-87.673268231,"(41.806170553, -87.673268231)"
9946660,HY134756,01/30/2015 11:25:59 PM,072XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0735,007,17,67,08B,1165318,1856450,2015,02/06/2015 12:40:13 PM,41.761692225,-87.66965575,"(41.761692225, -87.66965575)"
9946680,HY134817,01/30/2015 11:20:15 PM,034XX W PETERSON AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,OTHER,true,false,1711,017,39,13,18,1152392,1939627,2015,02/06/2015 12:40:13 PM,41.990202805,-87.714834499,"(41.990202805, -87.714834499)"
9946648,HY134790,01/30/2015 11:20:29 PM,072XX S MERRILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0333,003,5,43,14,1191854,1857188,2015,02/06/2015 12:40:13 PM,41.763114384,-87.572375835,"(41.763114384, -87.572375835)"
9952849,HY134778,01/30/2015 11:15:32 PM,020XX E 95TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0413,,7,51,14,,,2015,02/06/2015 12:40:13 PM,,,
9946668,HY134801,01/30/2015 11:15:43 PM,082XX S BUFFALO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0424,004,10,46,08B,1199541,1850652,2015,02/06/2015 12:40:13 PM,41.744989112,-87.544421885,"(41.744989112, -87.544421885)"
9946628,HY134751,01/30/2015 11:13:59 PM,026XX W BERWYN AVE,2022,NARCOTICS,POSS: COCAINE,APARTMENT,true,false,2011,020,40,4,18,1157993,1935143,2015,02/06/2015 12:40:13 PM,41.977785659,-87.694355866,"(41.977785659, -87.694355866)"
9946607,HY134761,01/30/2015 11:11:38 PM,053XX W HIRSCH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,2532,025,37,25,26,1140183,1908751,2015,02/06/2015 12:40:13 PM,41.90570928,-87.760501237,"(41.90570928, -87.760501237)"
9946600,HY134745,01/30/2015 11:11:35 PM,006XX N CLARK ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1832,018,42,8,06,1175458,1904811,2015,02/06/2015 12:40:13 PM,41.894178217,-87.631042769,"(41.894178217, -87.631042769)"
9946609,HY134762,01/30/2015 11:02:58 PM,064XX S DR MARTIN LUTHER KING JR DR,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,0312,003,20,69,26,1179996,1862067,2015,02/06/2015 12:40:13 PM,41.776782503,-87.615687884,"(41.776782503, -87.615687884)"
9947357,HY134735,01/30/2015 11:01:44 PM,052XX S PARKSIDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0811,008,23,56,26,1139547,1869145,2015,02/06/2015 12:40:13 PM,41.797036363,-87.763802449,"(41.797036363, -87.763802449)"
9947299,HY135565,01/30/2015 11:00:21 PM,064XX S MARYLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0312,003,20,42,07,1182975,1862126,2015,02/06/2015 12:40:13 PM,41.776875666,-87.604765264,"(41.776875666, -87.604765264)"
9946637,HY134763,01/30/2015 11:00:20 PM,044XX S PRAIRIE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0215,002,3,38,05,1178823,1875637,2015,02/06/2015 12:40:13 PM,41.814046628,-87.619574977,"(41.814046628, -87.619574977)"
9946601,HY134740,01/30/2015 11:00:12 PM,131XX S ELLIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0533,005,9,54,07,1185352,1818436,2015,02/06/2015 12:40:13 PM,41.65692961,-87.597420383,"(41.65692961, -87.597420383)"
9947374,HY135736,01/30/2015 11:00:15 PM,005XX N STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,false,false,1834,018,42,8,11,1176323,1903689,2015,02/06/2015 12:40:13 PM,41.891079918,-87.62789981,"(41.891079918, -87.62789981)"
9946641,HY134789,01/30/2015 11:00:54 PM,053XX W GEORGE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,2514,025,31,19,14,1140441,1918727,2015,02/06/2015 12:40:13 PM,41.93307978,-87.75930821,"(41.93307978, -87.75930821)"
9946978,HY135213,01/30/2015 11:00:24 PM,060XX S SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0823,008,15,66,14,1157465,1864126,2015,02/06/2015 12:40:13 PM,41.782918967,-87.698230246,"(41.782918967, -87.698230246)"
9947331,HY135757,01/30/2015 11:00:47 PM,025XX W FULLERTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1431,014,1,22,07,1159265,1915911,2015,02/06/2015 12:40:13 PM,41.924985799,-87.690208819,"(41.924985799, -87.690208819)"
9946690,HY134885,01/30/2015 11:00:23 PM,010XX N ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1213,012,1,24,14,1165489,1907328,2015,02/06/2015 12:40:13 PM,41.901303122,-87.667583865,"(41.901303122, -87.667583865)"
9946961,HY135147,01/30/2015 11:00:52 PM,074XX S KENWOOD AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0324,003,5,43,06,1186545,1855697,2015,02/06/2015 12:40:13 PM,41.759150174,-87.591881104,"(41.759150174, -87.591881104)"
9946829,HY135040,01/30/2015 11:00:42 PM,031XX W EDDY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1733,017,33,21,07,1154812,1923410,2015,02/06/2015 12:40:13 PM,41.945654096,-87.706369708,"(41.945654096, -87.706369708)"
9946640,HY134794,01/30/2015 10:56:23 PM,004XX W ERIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1831,018,42,8,14,1173099,1904658,2015,02/06/2015 12:40:13 PM,41.893811034,-87.6397111,"(41.893811034, -87.6397111)"
9946627,HY134734,01/30/2015 10:50:55 PM,106XX S AVENUE L,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0432,004,10,52,08B,1201811,1834937,2015,02/06/2015 12:40:13 PM,41.701808564,-87.536637377,"(41.701808564, -87.536637377)"
9946705,HY134726,01/30/2015 10:50:40 PM,044XX W CORTEZ ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,true,1111,011,37,23,06,1146634,1906590,2015,02/06/2015 12:40:13 PM,41.899658609,-87.736859392,"(41.899658609, -87.736859392)"
9946657,HY134785,01/30/2015 10:50:37 PM,023XX N RACINE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,COLLEGE/UNIVERSITY GROUNDS,true,false,1811,018,32,7,18,1167963,1915558,2015,02/06/2015 12:40:13 PM,41.923833687,-87.658258736,"(41.923833687, -87.658258736)"
9946611,HY134764,01/30/2015 10:50:39 PM,077XX S MARQUETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0421,004,7,43,08B,1195626,1854183,2015,02/06/2015 12:40:13 PM,41.754776048,-87.55865023,"(41.754776048, -87.55865023)"
9946758,HY134750,01/30/2015 10:49:25 PM,017XX N ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1421,014,26,23,14,1155421,1911460,2015,02/06/2015 12:40:13 PM,41.912850136,-87.7044534,"(41.912850136, -87.7044534)"
9946743,HY134699,01/30/2015 10:47:50 PM,006XX N LEAMINGTON AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1532,015,28,25,08A,1141954,1903727,2015,02/06/2015 12:40:13 PM,41.891890202,-87.754120245,"(41.891890202, -87.754120245)"
9947582,HY134742,01/30/2015 10:45:40 PM,032XX N OZARK AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1631,016,36,17,08A,1123889,1920850,2015,02/06/2015 12:40:13 PM,41.939193557,-87.820090063,"(41.939193557, -87.820090063)"
9946762,HY134849,01/30/2015 10:45:12 PM,030XX W JACKSON BLVD,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1124,011,28,27,04B,1156392,1898579,2015,02/06/2015 12:40:13 PM,41.877483905,-87.701234801,"(41.877483905, -87.701234801)"
9946740,HY134759,01/30/2015 10:45:52 PM,015XX E 69TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0332,003,5,43,05,1187772,1859256,2015,02/06/2015 12:40:13 PM,41.768887276,-87.587271134,"(41.768887276, -87.587271134)"
9947642,HY134723,01/30/2015 10:45:35 PM,102XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0511,005,9,49,07,1179016,1836736,2015,02/06/2015 12:40:13 PM,41.707293618,-87.62005021,"(41.707293618, -87.62005021)"
9946732,HY134700,01/30/2015 10:39:13 PM,012XX W 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0933,009,3,61,08B,1168553,1873567,2015,02/11/2015 12:38:45 PM,41.808594227,-87.657305876,"(41.808594227, -87.657305876)"
9946658,HY134713,01/30/2015 10:39:44 PM,007XX N ADA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),true,false,1215,012,27,24,15,1167237,1905056,2015,02/06/2015 12:40:13 PM,41.895031196,-87.661228697,"(41.895031196, -87.661228697)"
9946599,HY134716,01/30/2015 10:38:11 PM,048XX W IRVING PARK RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1624,016,45,15,18,1143047,1926188,2015,02/06/2015 12:40:13 PM,41.953505179,-87.749544511,"(41.953505179, -87.749544511)"
9946653,HY134757,01/30/2015 10:35:57 PM,022XX N SHEFFIELD AVE,0460,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",true,false,1811,018,32,7,08B,1169210,1915326,2015,02/06/2015 12:40:13 PM,41.923170037,-87.653683557,"(41.923170037, -87.653683557)"
9946661,HY134777,01/30/2015 10:30:54 PM,067XX S EVANS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0321,003,6,42,08B,1182332,1860685,2015,02/06/2015 12:40:13 PM,41.772936349,-87.607167062,"(41.772936349, -87.607167062)"
9946917,HY135175,01/30/2015 10:30:41 PM,060XX W BLOOMINGDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2513,025,29,25,14,1136092,1911386,2015,02/06/2015 12:40:13 PM,41.913014023,-87.775466195,"(41.913014023, -87.775466195)"
9946675,HY134719,01/30/2015 10:30:35 PM,051XX S CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0814,008,23,56,08B,1145187,1870088,2015,02/06/2015 12:40:13 PM,41.799519703,-87.743095801,"(41.799519703, -87.743095801)"
9946604,HY134717,01/30/2015 10:30:51 PM,064XX N ALBANY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,false,true,2412,024,50,2,26,1154465,1942470,2015,02/06/2015 12:40:13 PM,41.997962795,-87.70713308,"(41.997962795, -87.70713308)"
9946635,HY134721,01/30/2015 10:21:18 PM,039XX W MADISON ST,051A,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,1122,011,28,26,04A,1150321,1899767,2015,02/06/2015 12:40:13 PM,41.880864438,-87.723495034,"(41.880864438, -87.723495034)"
9946646,HY134705,01/30/2015 10:20:49 PM,026XX S RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1031,010,22,30,08B,1151842,1885993,2015,02/06/2015 12:40:13 PM,41.84303719,-87.718272336,"(41.84303719, -87.718272336)"
9946608,HY134729,01/30/2015 10:17:29 PM,023XX S LUMBER ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1235,012,25,31,18,1171328,1888803,2015,02/06/2015 12:40:13 PM,41.850342875,-87.646681153,"(41.850342875, -87.646681153)"
9946577,HY134685,01/30/2015 10:14:48 PM,027XX W 47TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,0922,009,12,58,18,1158732,1873423,2015,02/06/2015 12:40:13 PM,41.808405414,-87.693331225,"(41.808405414, -87.693331225)"
9946602,HY134698,01/30/2015 10:10:34 PM,025XX W 60TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0824,008,16,66,08B,1160120,1864822,2015,02/06/2015 12:40:13 PM,41.784774661,-87.688476983,"(41.784774661, -87.688476983)"
9946614,HY134720,01/30/2015 10:10:50 PM,062XX S DR MARTIN LUTHER KING JR DR,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,APARTMENT,false,false,0311,003,20,40,03,1179958,1863521,2015,02/06/2015 12:40:13 PM,41.780773292,-87.615782711,"(41.780773292, -87.615782711)"
9946650,HY134728,01/30/2015 10:10:27 PM,044XX N MILWAUKEE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1623,016,45,15,03,1141416,1929116,2015,02/06/2015 12:40:13 PM,41.961570202,-87.755467713,"(41.961570202, -87.755467713)"
9946617,HY134765,01/30/2015 10:08:47 PM,012XX N MASON AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,2531,025,29,25,26,1136422,1907847,2015,02/06/2015 12:40:13 PM,41.903296681,-87.774338561,"(41.903296681, -87.774338561)"
9946623,HY134768,01/30/2015 10:08:25 PM,012XX N MASON AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,true,false,2531,025,29,25,26,1136423,1907810,2015,02/06/2015 12:40:13 PM,41.903195131,-87.774335774,"(41.903195131, -87.774335774)"
9946670,HY134724,01/30/2015 10:06:10 PM,015XX W 59TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0713,007,15,67,18,1167312,1865648,2015,02/06/2015 12:40:13 PM,41.786890265,-87.662084396,"(41.786890265, -87.662084396)"
9947394,HY134696,01/30/2015 10:00:33 PM,028XX W ROSEMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2413,024,50,2,14,1156163,1941636,2015,02/06/2015 12:40:13 PM,41.995640019,-87.70090937,"(41.995640019, -87.70090937)"
9946597,HY134686,01/30/2015 10:00:27 PM,070XX W ROSCOE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1632,016,36,17,08B,1128781,1921757,2015,02/06/2015 12:40:13 PM,41.941600693,-87.802089588,"(41.941600693, -87.802089588)"
9946633,HY134727,01/30/2015 10:00:30 PM,003XX E 35TH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,true,false,0211,002,2,35,06,1178877,1881886,2015,02/06/2015 12:40:13 PM,41.831193152,-87.619186379,"(41.831193152, -87.619186379)"
9946870,HY135108,01/30/2015 10:00:25 PM,042XX W CORTEZ ST,0810,THEFT,OVER $500,STREET,false,false,1111,011,37,23,06,1147736,1906618,2015,02/06/2015 12:40:13 PM,41.899714348,-87.732810986,"(41.899714348, -87.732810986)"
9946840,HY135072,01/30/2015 10:00:30 PM,029XX S CANAL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0914,009,11,60,07,1173815,1885150,2015,02/06/2015 12:40:13 PM,41.840263818,-87.637662101,"(41.840263818, -87.637662101)"
9946621,HY134678,01/30/2015 10:00:40 PM,036XX W LEXINGTON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1133,011,24,27,18,1152174,1896492,2015,02/06/2015 12:40:13 PM,41.871841149,-87.716777297,"(41.871841149, -87.716777297)"
9946934,HY135242,01/30/2015 10:00:14 PM,037XX S WOOD ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,0912,009,11,59,14,1164934,1879608,2015,02/06/2015 12:40:13 PM,41.825248758,-87.670408645,"(41.825248758, -87.670408645)"
9947458,HY135938,01/30/2015 10:00:25 PM,025XX W 47TH ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,false,false,0922,009,12,58,26,1160396,1873391,2015,02/06/2015 12:40:13 PM,41.808283436,-87.687228908,"(41.808283436, -87.687228908)"
9946728,HY134890,01/30/2015 10:00:26 PM,037XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0911,009,12,58,08B,1155617,1879285,2015,02/06/2015 12:40:13 PM,41.824554596,-87.704599097,"(41.824554596, -87.704599097)"
9946772,HY134731,01/30/2015 10:00:31 PM,025XX W JEROME ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,2411,024,50,2,05,1158043,1949958,2015,02/06/2015 12:40:13 PM,42.018437559,-87.693765051,"(42.018437559, -87.693765051)"
9946940,HY135268,01/30/2015 10:00:45 PM,023XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0132,001,2,33,06,1177620,1888776,2015,02/06/2015 12:40:13 PM,41.850128403,-87.62358946,"(41.850128403, -87.62358946)"
9946833,HY135002,01/30/2015 10:00:32 PM,074XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0323,003,6,69,07,1179366,1855779,2015,02/06/2015 12:40:13 PM,41.759541973,-87.618189085,"(41.759541973, -87.618189085)"
9946969,HY135185,01/30/2015 10:00:32 PM,048XX N ROCKWELL ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,2031,020,47,4,06,1158188,1932457,2015,02/06/2015 12:40:13 PM,41.970411149,-87.693712506,"(41.970411149, -87.693712506)"
9946581,HY134682,01/30/2015 10:00:34 PM,023XX W 95TH ST,0850,THEFT,ATTEMPT THEFT,RESTAURANT,false,false,2213,022,19,72,06,1162245,1841539,2015,02/06/2015 12:40:13 PM,41.720838651,-87.68133272,"(41.720838651, -87.68133272)"
9946603,HY134718,01/30/2015 10:00:22 PM,015XX N HONORE ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1424,014,1,24,03,1163716,1910196,2015,02/06/2015 12:40:13 PM,41.909210691,-87.674015281,"(41.909210691, -87.674015281)"
9955362,HY135273,01/30/2015 10:00:36 PM,039XX N CLARENDON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1923,019,46,6,14,1170175,1926289,2015,02/09/2015 12:45:35 PM,41.953231932,-87.649816656,"(41.953231932, -87.649816656)"
9947019,HY135078,01/30/2015 10:00:39 PM,040XX S MAPLEWOOD AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,0921,009,12,58,26,1159990,1877773,2015,02/06/2015 12:40:13 PM,41.820316551,-87.688597441,"(41.820316551, -87.688597441)"
9946824,HY135035,01/30/2015 10:00:18 PM,043XX N WOLCOTT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1912,019,47,5,05,1163080,1928923,2015,02/06/2015 12:40:13 PM,41.960612068,-87.675824043,"(41.960612068, -87.675824043)"
9946678,HY134836,01/30/2015 09:59:43 PM,044XX W VAN BUREN ST,2027,NARCOTICS,POSS: CRACK,APARTMENT,true,false,1131,011,24,26,18,1146837,1897693,2015,02/06/2015 12:40:13 PM,41.875240361,-87.736341114,"(41.875240361, -87.736341114)"
9946624,HY134714,01/30/2015 09:55:45 PM,028XX W 21ST PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1023,010,12,30,18,1157317,1889542,2015,02/06/2015 12:40:13 PM,41.852666694,-87.698083971,"(41.852666694, -87.698083971)"
9946636,HY134712,01/30/2015 09:52:52 PM,064XX S WINCHESTER AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,RESIDENCE,false,false,0726,007,15,67,26,1164498,1862135,2015,02/06/2015 12:40:13 PM,41.77730996,-87.672501052,"(41.77730996, -87.672501052)"
9946613,HY134690,01/30/2015 09:50:31 PM,077XX S SAGINAW AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0421,004,7,43,08A,1195226,1854136,2015,02/06/2015 12:40:13 PM,41.75465695,-87.560117631,"(41.75465695, -87.560117631)"
9946582,HY134665,01/30/2015 09:48:36 PM,051XX S INDIANA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,0231,002,3,40,18,1178426,1871167,2015,02/06/2015 12:40:13 PM,41.801789594,-87.621167063,"(41.801789594, -87.621167063)"
9946578,HY134715,01/30/2015 09:45:32 PM,003XX S CICERO AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,1533,015,24,25,26,1144396,1898214,2015,02/06/2015 12:40:13 PM,41.876716289,-87.745290492,"(41.876716289, -87.745290492)"
9948110,HY134703,01/30/2015 09:45:46 PM,003XX S CICERO AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,1533,,24,25,26,,,2015,02/06/2015 12:40:13 PM,,,
9946605,HY134732,01/30/2015 09:45:43 PM,026XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0824,008,16,63,14,1159749,1865477,2015,02/06/2015 12:40:13 PM,41.786579699,-87.689819259,"(41.786579699, -87.689819259)"
9947265,HY134739,01/30/2015 09:45:37 PM,067XX S HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,0723,007,6,68,07,1172085,1860365,2015,02/06/2015 12:40:13 PM,41.772289515,-87.644739149,"(41.772289515, -87.644739149)"
9946569,HY134673,01/30/2015 09:44:16 PM,010XX W TAYLOR ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1232,012,25,28,08B,1169613,1895724,2015,02/06/2015 12:40:13 PM,41.869372122,-87.652774121,"(41.869372122, -87.652774121)"
9946630,HY134687,01/30/2015 09:41:19 PM,005XX N DRAKE AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,ALLEY,false,false,1121,011,27,23,03,1152586,1903248,2015,02/06/2015 12:40:13 PM,41.890372194,-87.715085981,"(41.890372194, -87.715085981)"
9946596,HY134676,01/30/2015 09:38:55 PM,063XX S DR MARTIN LUTHER KING JR DR,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,true,false,0312,003,20,69,26,1179964,1863307,2015,02/06/2015 12:40:13 PM,41.780185918,-87.615767262,"(41.780185918, -87.615767262)"
9946753,HY134692,01/30/2015 09:35:21 PM,031XX S GILES AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,false,false,0211,002,2,35,09,1178739,1884314,2015,02/06/2015 12:40:13 PM,41.837858912,-87.619618688,"(41.837858912, -87.619618688)"
9946615,HY134738,01/30/2015 09:33:27 PM,006XX N RIDGEWAY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,false,false,1122,011,27,23,15,1151236,1903898,2015,02/06/2015 12:40:13 PM,41.892182446,-87.720026787,"(41.892182446, -87.720026787)"
