"sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
1866162,10,8,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.74,0,"No","No","No","Yes","No","No"
1866221,3,8,0,0,0,0,0,0,0,0,0,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
1866244,4,8,0,0,0,0,0,0,0,0,0,"No",0,0.9,0.94,0,"No","No","No","Yes","No","No"
1866256,18,2,0,0,0,0,0,0,1,1,0,"No",0,0.75,0.72,0,"Yes","No","No","Yes","No","No"
1866324,83,2,67,244,454,671,69,260,479,694,68,"No",0,0.96,0.96,0,"No","No","No","Yes","No","No"
1866340,183,2,16,108,216,432,49,158,290,403,49,"No",0,0.99,0.88,0,"No","No","No","Yes","No","No"
1866362,0,4,0,0,0,0,0,0,0,0,0,"No",0,0.88,0.92,0,"No","No","No","Yes","No","No"
1866535,1063,4,12,0,0,0,69,174,356,547,90,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1866750,684,4,10,0,0,0,46,132,232,375,52,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
1867003,4,12,0,0,0,0,0,0,0,0,0,"No",0,0.63,0.72,0,"No","No","No","Yes","No","No"
1867075,10,12,0,0,0,0,0,0,0,0,1,"No",0,0.58,0.58,0,"Yes","No","No","Yes","No","No"
1867117,30,,1,0,0,0,1,6,12,19,3,"No",0,-99.0,-99.0,0,"No","No","No","No","No","No"
1867132,34,8,0,56,56,112,3,15,109,160,9,"No",0,0.88,0.94,0,"No","No","No","Yes","No","No"
1867208,0,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
1867270,79,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
1867284,333,8,9,0,137,274,36,91,236,318,58,"No",0,0.99,0.82,0,"No","No","No","Yes","No","No"
1867314,3,2,0,0,0,0,0,0,2,2,0,"No",0,0.56,0.47,0,"No","No","No","Yes","No","No"
1867315,4,2,0,0,0,0,0,0,1,1,0,"No",0,0.56,0.47,0,"No","No","No","Yes","No","No"
1867363,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1867419,10,12,0,0,0,0,0,0,0,0,1,"No",0,0.78,0.78,0,"Yes","No","No","Yes","No","No"
1867603,13,6,0,0,0,0,0,0,1,10,4,"No",0,0.79,0.66,0,"No","No","No","Yes","No","No"
1867721,11,2,0,0,0,0,0,0,0,0,0,"No",0,0.51,0.53,0,"Yes","No","Yes","Yes","No","No"
1868074,2,8,0,1,2,4,0,1,4,5,0,"No",0,0.8,0.82,0,"No","No","No","Yes","No","No"
1868133,5,2,0,0,0,0,0,0,0,0,0,"No",0,0.98,0.97,0,"Yes","No","No","Yes","No","No"
1868289,52,8,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.97,0,"No","No","No","Yes","No","No"
1868400,5,9,0,0,0,0,0,0,0,0,0,"No",0,1.0,0.85,0,"No","No","Yes","Yes","No","No"
1868798,1179,8,0,340,340,340,3,8,19,26,8,"No",0,0.98,0.94,0,"No","No","No","Yes","No","No"
1868904,10,2,0,30,40,50,10,25,41,54,0,"No",0,1.0,0.99,0,"No","No","Yes","Yes","No","No"
1869056,17,8,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.74,0,"No","No","No","Yes","No","No"
1869212,106,3,118,5,91,177,24,92,167,259,23,"No",0,0.96,0.95,0,"No","No","No","Yes","No","No"
1869288,41,8,0,0,0,0,0,1,1,2,0,"No",0,0.51,0.47,0,"No","No","Yes","Yes","No","No"
1869302,48,52,0,0,0,0,0,5,7,12,0,"No",0,0.97,0.95,0,"Yes","No","Yes","No","No","No"
1869441,6,8,0,0,3,9,0,2,5,10,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1869515,78,,0,0,0,0,2,6,8,13,1,"No",0,-99.0,-99.0,0,"Yes","No","No","No","No","No"
1869516,3,8,0,0,1,2,0,1,3,4,0,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
1869540,5,8,0,0,0,0,3,4,5,8,0,"No",0,0.85,0.78,0,"No","No","No","Yes","No","No"
1869690,0,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","Yes","No","No","No"
1870105,221,2,101,486,882,1296,163,513,908,1306,145,"No",0,0.75,0.75,0,"No","No","Yes","Yes","No","No"
1870162,10,2,0,0,0,0,0,0,0,1,0,"No",0,0.92,0.96,0,"Yes","No","No","Yes","No","No"
1870232,194,2,0,0,0,0,0,1,9,10,1,"No",0,0.9,0.87,0,"Yes","No","No","Yes","No","No"
1870282,5948,4,0,0,0,0,10,34,82,315,36,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1871075,80,8,0,0,0,0,28,28,31,32,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1871230,5,8,0,0,0,0,0,0,0,0,0,"No",0,0.92,0.94,0,"No","No","No","Yes","No","No"
1871253,7,6,0,0,0,0,0,3,4,5,3,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1871428,6,8,0,0,0,0,0,0,0,0,0,"No",0,0.65,0.74,0,"No","No","No","Yes","No","No"
1871440,5,8,0,0,0,0,0,0,0,1,0,"No",0,0.74,0.74,0,"No","No","No","Yes","No","No"
1871569,2,12,0,0,0,0,0,0,0,0,1,"No",0,0.38,0.44,0,"No","No","No","Yes","No","No"
1871649,0,8,0,0,0,0,0,0,0,0,0,"No",0,0.96,0.94,0,"No","No","No","Yes","No","No"
1871661,999,8,563,0,376,376,88,274,618,1078,219,"No",0,0.97,0.96,0,"No","No","No","Yes","No","No"
1871838,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.63,0.72,0,"No","No","No","Yes","No","No"
1871906,26,8,0,0,0,0,2,2,2,5,0,"No",0,0.99,0.96,0,"No","No","No","Yes","No","No"
1872150,1978,8,4,0,0,0,34,276,477,707,172,"No",0,0.98,0.97,0,"No","No","No","Yes","No","No"
1872178,479,8,0,0,0,0,0,2,5,7,2,"No",0,1.0,0.87,0,"No","No","No","Yes","No","No"
1872243,4,8,1,0,0,0,4,6,11,14,0,"No",0,0.59,0.56,0,"No","No","No","Yes","No","No"
1872649,31,12,20,40,70,100,0,30,80,110,1,"No",0,0.74,0.74,0,"No","No","No","Yes","No","No"
1872718,8,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1872790,13,12,0,0,0,0,0,0,0,0,1,"No",0,0.58,0.58,0,"Yes","No","No","Yes","No","No"
1872931,25,2,0,0,0,0,4,7,17,27,4,"No",0,0.81,0.82,0,"No","No","No","Yes","No","No"
1872950,13,8,2,2,2,2,0,1,7,10,0,"No",0,0.98,0.99,0,"No","No","No","Yes","No","No"
1873037,-51,5,84,511,931,1353,308,747,1369,2122,26,"No",0,0.69,0.69,73,"No","No","No","Yes","No","No"
1873115,94,8,33,90,180,240,19,84,175,251,37,"No",0,0.95,0.86,0,"No","No","No","Yes","No","No"
1873150,700,12,0,0,0,0,0,0,0,0,0,"No",0,0.93,0.89,0,"No","No","Yes","Yes","No","No"
1873227,11,8,0,0,0,0,0,0,0,0,2,"No",0,0.93,0.93,0,"Yes","No","No","Yes","No","No"
1873339,1,8,0,1,2,3,0,2,2,2,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1873537,2,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
1873750,7,4,0,0,0,0,0,0,0,2,1,"No",0,0.24,0.14,0,"Yes","No","No","Yes","No","No"
1873920,24,2,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.95,0,"No","No","No","Yes","No","No"
1873936,17,8,0,0,0,0,0,1,1,1,2,"No",0,1.0,0.98,0,"No","No","No","Yes","No","No"
1873996,7,3,0,0,0,0,0,0,0,0,1,"No",0,0.94,0.94,0,"Yes","No","No","Yes","No","No"
1874211,326,2,0,0,0,83,0,0,0,500,14,"No",0,0.45,0.48,0,"No","No","No","Yes","No","No"
1874507,10,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1874583,92,4,0,0,0,0,4,32,34,46,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1874697,2,52,0,0,0,0,0,0,2,4,0,"No",0,0.99,0.99,0,"Yes","No","No","Yes","No","No"
1874741,11,8,1,6,14,20,1,9,27,36,0,"No",0,0.95,0.96,0,"No","No","No","Yes","No","No"
1874808,86,2,0,0,0,0,29,69,181,224,0,"No",0,0.67,0.79,0,"No","No","No","Yes","No","No"
1874918,1204,8,0,0,0,0,113,334,652,982,113,"No",0,0.98,0.92,0,"No","No","No","Yes","No","No"
1875071,5,12,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"Yes","No","No","Yes","No","No"
1875147,2,,0,0,0,0,1,5,8,11,1,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
1875192,9,12,0,0,0,0,0,1,1,1,0,"No",0,0.74,0.74,0,"Yes","No","No","Yes","No","No"
1875225,298,8,0,0,0,0,17,61,102,181,14,"No",0,0.7,0.64,0,"No","No","No","Yes","No","No"
1875228,10,9,0,6,9,12,3,10,18,29,0,"No",0,0.96,0.84,0,"No","No","No","Yes","No","No"
1875301,0,8,0,24,36,54,2,4,4,4,1,"No",0,0.86,0.88,2,"No","No","No","Yes","No","No"
1875354,2,,0,0,0,0,0,0,0,0,2,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
1875517,697,2,0,0,0,0,8,57,98,136,26,"No",0,1.0,0.99,0,"No","No","Yes","Yes","No","No"
1875755,0,2,0,2,2,2,0,0,0,0,0,"No",0,0.78,0.78,0,"Yes","No","No","Yes","No","No"
1875780,80,2,342,120,420,660,121,491,902,1348,83,"No",0,0.92,0.94,0,"No","No","No","Yes","No","No"
1875936,38,8,0,0,0,0,3,10,16,34,0,"No",0,0.99,0.93,0,"No","No","No","Yes","No","No"
1875974,35,2,30,0,0,0,6,25,63,85,12,"No",0,0.97,0.97,0,"No","No","No","No","No","No"
1876023,12,8,0,9,18,27,3,9,12,18,1,"No",0,0.98,0.99,0,"No","No","No","Yes","No","No"
1876188,9,2,0,10,20,20,2,9,14,14,0,"No",10,0.98,0.94,0,"Yes","No","No","Yes","No","No"
1876242,0,2,0,15,25,25,0,0,0,0,0,"No",0,0.91,0.63,0,"No","No","No","Yes","No","No"
1876340,7,8,0,0,0,0,0,0,0,0,2,"No",0,0.7,0.86,0,"No","No","No","Yes","No","No"
1876385,8,9,0,0,0,0,1,1,1,1,0,"No",0,0.86,0.84,0,"No","No","No","Yes","No","No"
1876397,3,4,0,0,0,0,0,0,0,2,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1876474,2,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1876627,7,8,0,0,0,0,1,1,2,2,2,"No",0,0.91,0.79,0,"No","No","Yes","Yes","No","No"
1876631,343,8,9,0,0,320,48,183,349,502,96,"No",0,0.95,0.92,0,"No","No","Yes","Yes","No","No"
1876790,0,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
1876815,6,8,50,50,100,150,16,61,125,155,17,"No",0,0.59,0.78,0,"No","No","No","Yes","No","No"
1876838,18,8,0,0,0,0,1,4,20,23,74,"No",0,0.2,0.15,0,"Yes","No","No","Yes","No","No"
1876857,459,12,2,0,0,0,9,26,58,87,18,"No",0,0.71,0.61,0,"No","No","No","Yes","No","No"
1876881,1133,52,6,0,0,0,16,49,103,161,26,"No",0,0.4,0.32,0,"Yes","No","No","No","No","No"
1876882,0,8,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.74,0,"No","No","No","Yes","No","No"
1876933,100,2,0,0,0,0,0,0,0,0,0,"No",0,0.83,0.91,0,"Yes","No","No","Yes","No","No"
1877030,12,,0,0,0,0,4,30,71,110,11,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
1877299,9,8,0,0,0,0,0,0,0,0,2,"No",0,0.05,0.12,0,"No","No","Yes","Yes","No","No"
1877364,1,8,0,0,0,0,0,0,0,0,0,"No",0,0.95,0.97,0,"No","No","No","Yes","No","No"
1877567,12,8,0,0,0,0,0,0,0,0,0,"No",0,0.42,0.36,0,"No","No","No","Yes","No","No"
1877608,16,12,0,0,0,0,0,0,0,0,0,"No",0,0.71,0.71,0,"Yes","No","No","No","No","No"
1877744,4,9,0,0,0,0,0,0,0,0,0,"No",0,0.68,0.66,0,"No","No","No","Yes","No","No"
1877786,3240,,0,3012,6716,9645,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
1877929,2,9,0,0,0,0,0,0,0,0,1,"No",0,0.68,0.66,0,"No","No","No","Yes","No","No"
1878006,25,2,7,0,14,21,3,18,26,29,2,"No",0,1.0,1.0,0,"Yes","No","No","Yes","No","No"
1878307,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.96,0.97,0,"No","No","No","Yes","No","No"
1878348,6,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1878455,248,12,0,0,0,0,1,2,2,2,1,"No",0,0.58,0.58,0,"Yes","No","No","Yes","No","No"
1878538,639,8,75,1272,1910,2548,300,920,1755,2699,322,"No",0,0.91,0.95,0,"No","No","No","Yes","No","No"
1878579,17,6,21,21,21,42,4,19,43,55,22,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1878701,16,8,1,3,3,8,2,6,14,22,3,"No",0,0.81,0.82,0,"No","No","No","Yes","No","No"
1878797,8,0,0,0,0,0,0,0,0,0,1,"No",0,0.0,0.0,0,"Yes","No","No","No","No","No"
1878822,217,12,11,0,0,0,22,54,121,188,18,"No",0,0.93,0.89,0,"No","No","No","Yes","No","No"
1878841,6,8,0,0,0,0,0,0,0,1,1,"No",0,0.95,0.97,0,"No","No","No","Yes","No","No"
1879001,28,2,4,2,18,46,6,19,52,76,0,"No",0,0.62,0.68,0,"No","No","No","Yes","No","No"
1879081,3,9,0,0,0,1,0,0,2,3,0,"No",0,0.7,0.78,0,"No","No","No","Yes","No","No"
1879100,12,8,0,21,45,69,3,10,28,33,7,"No",0,0.7,0.84,0,"No","No","No","Yes","No","No"
1879121,2,12,0,0,0,0,0,0,0,0,1,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1879182,2338,8,516,4755,9255,14130,1493,4974,9551,14083,1437,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
1879281,8,9,0,0,0,0,0,0,0,0,1,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1879338,1,8,0,4,6,8,0,3,4,4,0,"No",0,0.82,0.88,0,"No","No","No","Yes","No","No"
1879339,2,2,1,7,11,19,1,3,11,15,0,"No",0,0.93,0.96,0,"No","No","No","Yes","No","No"
1879416,730,2,130,534,1236,1965,166,455,746,857,275,"No",0,0.94,0.9,0,"Yes","No","No","Yes","No","No"
1879581,4,12,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1879582,2,2,0,18,18,18,0,0,0,0,0,"No",0,0.76,0.78,0,"No","No","No","Yes","No","No"
1879593,2,9,0,0,0,0,0,0,0,0,0,"No",0,0.68,0.66,0,"No","No","No","Yes","No","No"
1879813,3,8,0,0,1,2,1,2,3,4,1,"No",0,0.91,0.85,0,"No","No","No","Yes","No","No"
1879856,6,8,18,50,104,151,12,55,121,156,17,"No",0,0.83,0.83,0,"No","No","No","Yes","No","No"
1879861,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"Yes","No","No","Yes","No","No"
1880006,4,2,0,0,0,0,0,0,0,0,0,"No",0,0.59,0.61,0,"Yes","No","No","Yes","No","No"
1880342,135,2,28,117,234,351,25,108,228,337,45,"No",0,0.98,0.99,0,"No","No","No","Yes","No","No"
1880568,35,8,0,0,0,0,2,7,12,16,5,"No",0,0.62,0.77,0,"No","No","No","Yes","No","No"
1880611,10,3,0,0,0,0,0,0,11,13,2,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
1880714,75,8,9,47,117,173,10,52,136,241,28,"No",0,0.0,0.0,0,"No","No","No","Yes","No","No"
1880787,8,8,19,0,11,22,4,15,28,38,0,"No",0,0.8,0.86,0,"No","No","No","Yes","No","No"
1880809,39,0,0,0,0,0,0,1,1,1,0,"No",0,0.0,0.0,0,"No","No","No","No","No","No"
1880859,5,8,0,0,0,0,0,0,2,4,0,"No",0,0.89,0.78,0,"No","No","No","Yes","No","No"
1880861,8,52,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"Yes","No","Yes","No","No","No"
1880925,4,8,0,2,6,10,4,6,14,17,0,"No",0,0.78,0.74,0,"No","No","No","Yes","No","No"
1881080,12,8,0,0,0,0,1,1,2,9,0,"No",0,1.0,0.94,0,"No","No","Yes","Yes","No","No"
1881143,3,12,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1881157,2,8,0,0,0,0,0,0,1,1,0,"No",0,0.97,0.9,0,"No","No","No","Yes","No","No"
1881234,225,2,78,360,800,1340,101,426,891,1312,108,"No",0,0.96,0.96,0,"No","No","No","Yes","No","No"
1881332,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.63,0.72,0,"No","No","No","Yes","No","No"
1881391,16,2,0,15,39,63,5,12,19,20,2,"No",0,0.99,0.9,0,"Yes","No","No","Yes","No","No"
1881621,15,2,0,0,0,0,0,0,0,0,1,"No",0,0.0,0.0,0,"No","No","No","Yes","No","No"
1881739,0,,0,0,0,0,0,0,0,0,1,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
1881758,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1881803,2,2,0,1,2,3,0,2,2,2,0,"No",0,0.66,0.78,0,"No","No","No","Yes","No","No"
1882150,5,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1882161,12,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1882363,19,9,0,0,0,0,3,6,14,19,19,"No",0,0.99,0.98,0,"Yes","No","No","Yes","No","No"
1882393,73,8,0,0,0,0,3,34,58,71,17,"No",0,0.71,0.74,0,"No","No","No","Yes","No","No"
1882450,243,2,0,0,0,325,27,82,104,104,0,"No",0,0.51,0.51,0,"Yes","No","No","Yes","No","No"
1882640,57,8,0,0,0,0,1,3,5,6,1,"No",0,0.99,0.91,0,"No","No","No","Yes","No","No"
1882691,398,2,0,0,0,0,2,9,21,34,2,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
1882774,7,8,0,0,0,0,0,0,0,0,0,"No",0,0.8,0.82,0,"No","No","No","Yes","No","No"
1882778,618,8,466,1455,3135,5079,565,1926,3672,5370,589,"No",96,0.69,0.69,0,"No","No","No","Yes","No","No"
1882801,26,2,0,0,10,20,2,17,31,49,0,"No",0,0.78,0.74,0,"No","No","No","Yes","No","No"
1882896,59,8,0,10,25,45,12,31,61,103,22,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
1883024,3,8,0,0,0,1,0,1,1,2,3,"No",0,0.17,0.33,0,"No","No","Yes","Yes","No","No"
1883178,35,2,0,0,25,50,2,10,18,18,0,"No",0,0.94,0.92,0,"Yes","No","No","Yes","No","No"
1883280,2,9,0,0,0,0,0,0,0,0,0,"No",0,0.68,0.66,0,"No","No","No","Yes","No","No"
1883340,11,2,0,0,0,0,0,0,0,0,0,"No",0,0.95,0.97,0,"Yes","No","No","Yes","No","No"
1883424,7,4,1,0,0,0,0,0,0,0,3,"No",0,0.24,0.14,0,"Yes","No","No","Yes","No","No"
1883667,0,8,0,0,0,0,0,0,0,0,0,"No",0,0.95,0.96,0,"No","No","Yes","Yes","No","No"
1883713,291,8,45,252,476,616,53,215,273,273,63,"No",0,0.43,0.71,0,"No","No","No","Yes","No","No"
1883718,16,2,9,9,9,9,0,1,1,1,0,"No",0,0.71,0.85,0,"No","No","No","Yes","No","No"
1883802,10,2,1,4,5,5,0,0,0,0,1,"No",0,0.84,0.86,0,"Yes","No","No","Yes","No","No"
1883999,35,8,0,0,0,0,1,4,6,10,2,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
1884076,8,8,0,0,0,0,0,2,9,17,0,"No",0,0.77,0.88,0,"Yes","No","No","Yes","No","No"
1884368,183,14,97,840,1656,2664,222,989,1940,2690,170,"No",0,0.68,0.69,0,"No","No","No","Yes","No","No"
1884692,10,8,0,0,0,0,0,1,5,7,0,"No",0,0.78,0.74,0,"No","No","No","Yes","No","No"
1884704,50,2,0,0,0,0,0,0,0,0,0,"No",0,0.68,0.64,0,"No","No","No","Yes","No","No"
1884728,27,8,0,0,0,0,0,0,1,1,0,"No",0,0.78,0.74,0,"Yes","No","No","Yes","No","No"
1884756,0,9,0,0,0,0,0,0,0,0,1,"No",0,0.68,0.66,0,"No","No","No","Yes","No","No"
1884774,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.8,0.83,0,"No","No","No","Yes","No","No"
1884867,6,8,0,0,0,1,0,0,3,5,0,"No",0,0.86,0.81,0,"No","No","No","Yes","No","No"
1884874,9,8,0,0,9,12,1,8,12,13,9,"No",0,0.94,0.95,0,"No","No","No","Yes","No","No"
1884920,98,8,32,80,180,260,34,96,201,350,41,"No",0,0.8,0.82,0,"No","No","No","Yes","No","No"
1885102,51,8,0,0,0,25,3,14,29,52,7,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1885159,18,2,0,0,0,0,0,3,5,7,0,"No",0,0.69,0.71,0,"No","No","No","Yes","No","No"
1885220,18,2,0,0,0,0,0,0,2,6,0,"No",0,0.62,0.36,0,"Yes","No","No","Yes","No","No"
1885745,104,12,0,0,0,0,0,0,0,1,0,"No",0,0.57,0.69,0,"No","No","Yes","Yes","No","No"
1885805,112,9,57,37,85,121,9,48,117,204,22,"No",0,0.86,0.84,0,"No","No","No","Yes","No","No"
1886391,12,12,0,8,8,16,2,6,18,24,1,"No",0,0.83,0.9,0,"No","No","No","Yes","No","No"
1886428,13,8,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.88,0,"No","No","No","Yes","No","No"
1886540,0,12,0,3,4,5,0,1,2,3,0,"No",0,0.74,0.74,0,"No","No","No","Yes","No","No"
1886599,66,8,8,18,29,40,14,36,62,121,38,"No",0,0.46,0.45,0,"No","No","No","Yes","No","No"
1886637,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1886684,1,9,0,0,0,0,0,0,0,0,1,"No",0,0.68,0.66,0,"No","No","Yes","Yes","No","No"
1886788,77,8,0,23,23,46,4,15,45,74,15,"No",0,1.0,1.0,0,"No","No","No","Yes","No","No"
1887007,11,8,0,0,0,0,0,0,0,0,1,"No",0,0.42,0.36,0,"No","No","No","Yes","No","No"
1887094,10,8,0,0,0,0,0,0,0,0,0,"No",0,0.1,0.13,0,"No","No","No","Yes","No","No"
1887095,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.1,0.13,0,"No","No","No","No","No","No"
1887152,6,2,0,0,0,0,0,0,0,2,0,"No",0,1.0,1.0,0,"Yes","No","No","Yes","No","No"
1887180,210,8,0,0,0,0,0,0,0,0,1,"No",0,0.99,0.93,0,"No","No","No","Yes","No","No"
1887273,83,8,14,78,156,156,18,53,107,168,31,"No",0,1.0,0.99,0,"No","No","No","Yes","No","No"
1887337,82,10,0,0,0,0,2,13,19,24,1,"No",0,0.83,0.83,0,"No","No","No","Yes","No","No"
1887348,523,2,223,354,1062,1416,158,482,977,1487,189,"No",0,0.97,0.94,0,"No","No","No","Yes","No","No"
1887424,0,,0,0,0,0,0,0,0,0,0,"No",0,-99.0,-99.0,0,"No","No","No","Yes","No","No"
1887517,0,2,0,0,0,0,0,0,0,0,1,"No",0,0.76,0.84,0,"No","No","No","Yes","No","No"
1888263,22,4,0,0,20,30,6,23,47,70,3,"No",0,0.86,0.91,0,"No","No","No","Yes","No","No"
1888271,15,8,0,0,0,0,0,0,0,0,0,"No",0,0.96,0.94,0,"No","No","No","Yes","No","No"
1888348,2,8,0,20,20,20,0,0,0,0,0,"No",0,0.51,0.53,0,"Yes","No","Yes","Yes","No","No"
1888405,35,12,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1888426,274,8,11,0,72,144,21,83,168,287,55,"No",0,0.75,0.72,0,"No","No","Yes","Yes","No","No"
1888452,1,2,0,0,0,1,0,0,0,1,2,"No",0,0.81,0.82,0,"No","No","No","Yes","No","No"
1888501,9,8,0,0,0,0,0,1,5,12,1,"No",0,0.96,0.96,0,"No","No","No","Yes","No","No"
1888556,26,2,0,0,0,0,0,0,0,0,0,"No",0,0.68,0.64,0,"No","No","No","Yes","No","No"
1888568,23,8,0,0,0,0,1,2,3,7,0,"No",0,0.87,0.76,0,"No","No","No","Yes","No","No"
1888615,1,8,1,0,1,2,0,1,2,4,0,"No",0,0.81,0.85,0,"No","No","No","Yes","No","No"
1888743,976,8,1887,948,3792,7110,515,2558,6543,8756,1318,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1888779,6,8,0,0,0,0,0,0,1,1,0,"No",0,0.8,0.82,0,"No","No","No","Yes","No","No"
1888908,5,9,0,0,0,0,0,0,0,0,0,"No",0,0.68,0.66,0,"No","No","No","Yes","No","No"
1889062,12,2,0,0,0,0,0,0,0,4,0,"No",0,0.32,0.27,0,"Yes","No","No","Yes","No","No"
1889096,1,4,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1889139,12,14,0,0,0,0,0,0,1,1,2,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1889148,7447,4,0,0,0,0,17,50,105,161,53,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1889215,8,8,0,40,40,40,0,5,14,20,2,"No",0,0.79,0.89,0,"No","No","No","Yes","No","No"
1889315,1,12,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1889448,8,2,0,12,28,44,2,3,3,3,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
1889717,776,4,186,385,903,1273,314,851,1829,3013,58,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1889892,5,8,0,0,0,0,0,0,1,1,1,"No",0,0.97,0.95,0,"No","No","No","Yes","No","No"
1890114,0,8,0,0,0,40,0,0,0,0,0,"No",0,0.99,0.97,0,"No","No","No","Yes","No","No"
1890134,261,10,0,0,0,0,0,1,1,3,1,"No",0,0.84,0.86,0,"No","No","No","Yes","No","No"
1890374,3,14,0,0,0,1,1,2,2,5,0,"No",0,0.68,0.69,0,"No","No","No","Yes","No","No"
1890421,11,2,0,0,0,4,0,5,5,9,0,"No",0,0.68,0.64,0,"No","No","No","Yes","No","No"
1890642,54,,0,0,0,0,0,2,5,7,0,"No",0,-99.0,-99.0,0,"Yes","No","No","Yes","No","No"
1890771,0,8,0,0,0,0,0,0,0,0,1,"No",0,0.61,0.57,0,"No","No","Yes","No","No","No"
1890831,7,8,0,0,0,6,1,4,4,5,0,"No",0,1.0,0.96,0,"No","No","No","Yes","No","No"
